,name,date,rating,review,critic
701,Enriqueroman_,"Mar 19, 2021",10,Siempre con su esencia!! Hermoso album! Ella tiene una gran capacidad para contar historias a través de su música,Positive
702,Kaveen,"Mar 19, 2021",10,"<span>I don't know how Lana Del Rey managed to top Norman F Rockwell but she did it ! This album is beautifully crafted and the lyricism is impeccable. Telsa Jesus Freak and White Dress are the standout tracks in my opinion. the only bad side of this masterpiece is it's length, it is way too short hoping for a Deluxe version soon.</span>",Positive
705,christopherherr,"Mar 19, 2021",10,"Hermoso álbum, lana sigue presenté demostrando los sentimiento a flor de piel. Cautivando con la lírica y sonidos que la caracterizan",Positive
706,ramirocastro_,"Mar 19, 2021",10,"It’s one of her most mature works. Having done one of the best albums of 2019, “Norman Fu***** Rockwell!”, Del Rey goes back to her folk beginnings and gives us a beautiful work in which she mixes the former sounds with a delightful and moving lyric: nostalgia, wildness and personal freedom are some of its topics. In addition, she takes inspiration from singers such as Fiona Apple in “Dance Till We Die”. Moreover, she produced a beautiful collaboration with singers Zella Day and Weyes Blood (“For Free”) apart from having invited Nikki Lane to sing “Breaking Up Slowly”. The collaborators’ voices just cope with Lana’s voice perfectly.All in all, in terms of lyricism and production, it’s a marvellous long production – Del Rey found out the way to make one of the best albums of 2021 yet.",Positive
707,bluesparkler,"Mar 19, 2021",10,<span>Probably Lana’s best album in her whole career. Chemtrails Over The Country Club is just a cultural reset... Best track is Tulsa Jesus Freak</span>,Positive
708,ThiagoRangel,"Mar 19, 2021",10,"The ""Chemtrails Over The Country Club"" is like a passage about modern culture, about being free to be wild and vulnerable, it is about remembering good times, and like a cry in the dark, it needs to be heard and it wants to be heard. Lana Del Rey returns to her origins as Lizzy Grant (May Jailer), embodying the folk genre of her first musical project ""Sirens"" on this album.  Yosemite is one of the great highlights of the album, when she starts singing about the seasons in a poetic way, a flash back in our heads, the music and about comfort and how good it is to have a comfortable, safe, free, free love, funny. Chemtrails Over The Country Club is one of the highlights of this year, with it Elizabeth Woolridge Grant proves that she is not only the queen of New York but the queen of the world.",Positive
709,Andrecardosobm,"Mar 19, 2021",10,"<span>Pure perfection, problably my new favorite album of hers, loved every song and it's a no skip for me</span>",Positive
710,aoife1881,"Mar 19, 2021",10,"<span>A masterpiece throughout from start to finish, between the flow from one song to the next to the gorgeous lyrics. A true sense of Lizzy Grant finding her inner self, and we’re right there with her. Beautiful album nothing less of 10/10</span>",Positive
711,claytonn,"Mar 19, 2021",10,"absolutely stunning, queen mother never disappoints. once again another masterpiece that’s quite impossible to rank",Positive
712,pedro_wildere,"Mar 19, 2021",10,"<span>é uma obra de arte, um álbum único e excepcional! somente lana del rey possui essa sensibilidade de produzir um álbum neste patamar.</span>",Positive
713,euigorluz,"Mar 19, 2021",10,"<span>Épico, magnífico. Escândalo. Esse álbum beira a perfeição do seu antecessor, Norman Rockwell. Com melodias folk, country e indie pop, Lana trouxe mais um excelente trabalho e um doa melhores álbuns albuns da década. Digo com clareza: Album do ano!</span>",Positive
714,NicolasAguiar,"Mar 19, 2021",10,<span>E vamos de AOTY!!!!!;<br/>NFR que lute como melhor Álbum da Lana<br/>Lana sempre Cirúrgica com suas letras!!</span>,Positive
715,jago2004,"Mar 19, 2021",10,"<span>Her best album yet lyrically, you can really see how she has matured, all while exploring many different vocal styles. I love it</span>",Positive
716,alessio171,"Mar 19, 2021",10,"<span>outstanding record!! Lana Del Rey keep evolving like an artist and like a person. She shows us her evolution though this dreamy folk record. She shows us that she is one of the legend that she quote through her songwriting. The first record that she created with Jack tell us the story of the coast and her LA, with Chemtrails she tells us the story of the deep land that she loves!.</span>",Positive
717,nazik_tsikalo,"Mar 19, 2021",10,<span>Amazing piece of art where Lana reminisces her past days of being Lizzy Grant. Solid album structure with gorgeous production</span>,Positive
718,elion,"Mar 19, 2021",10,<span>Maravilhoso! Não tenho nem palavras para descrever como esse novo álbum da Lana caiu como uma luva! Composições maduras e melodia que flerta com o folk. Não poderia estar mais satisfeito!</span>,Positive
719,ultramilito,"Mar 19, 2021",10,"<span>Te amo tanto Lana Del Rey me cambiaste la vida sos lo mejor que me paso, mi vieja me dio la vida pero vos ganas de vivirla<br/>Tulsa Jesus Freak soty 2021 no me importa nada</span>",Positive
720,bycinnamongirl,"Mar 19, 2021",10,"One of Lana Del Rey's best albums, it has never been done before. A mix between 'Norman **** Rockwell', 'Lust For Life' and 'Honeymoon', also a little bit of her Lizzy Grant era. 'Chemtrials Over The Country Club' talks about her life experiences, her youth and her feelings in a way you can totally reflect yourself. The music is just great, a rollercoaster of feelings produced by Jack Antonoff, and the lyrics composed by our beloved Lana Del Rey. I highly recommend this masterpiece, listen to it as soon as possible.",Positive
721,fabioalvaro,"Mar 19, 2021",10,<span>its from other place. i love how lana grows up in every new album. i really love it</span>,Positive
722,ccamspinelli,"Mar 19, 2021",10,<span>lana del rey supremacy!    .</span>,Positive
723,vitriolCossu,"Mar 20, 2021",10,"<span>Este álbum es una obra maestra, hay todo de Lana, su fuerte personalidad, su estética pero también algo nuevo y más íntimo, qué nunca nos había revelado - quizás sea también el último trabajo de la artista con su pseudónimo, sería una despedida perfecta de un ""personaje"" que nos lo ha dado todo y que ahora tiene que renacer como Persona. Ahora queremos Lizzie</span>",Positive
724,mouadd,"Mar 19, 2021",10,"<span>Del Rey’s new album took a Folky shift, and she did not fail. Her 7th studio album Chemtrails Over The Country Club unveils her true artistry, and a mix of her old and new self. She truly is the best lyricist of this generation and this album is truly the Next Best American record.</span>",Positive
725,Joaocv,"Mar 19, 2021",10,"<span>Lana es fabulosa, este álbum hizo que me enamorara de ella y me provocó escuchar sus demás álbumes, realmente ella tiene todo lo necesario para hacer que la gente cambie de opinión al escuchar su música.</span>",Positive
726,isavzds,"Mar 19, 2021",10,"<span>esses pianos a voz mudando de tom o tempo todo o ritmo da música mudando, isso me faz pensar em janis joplin um folk 70s. um ótimo album.</span>",Positive
727,COCCstan,"Mar 19, 2021",10,"<span>This album is really good, all of the songs are good, lana had her peak with norman **** rockell but with this album she shows that she can do better and better, we stan a talented queen</span>",Positive
728,belair23,"Mar 19, 2021",10,<span>**** **** the **** album! Dope!<br/>Her career picked up this spot.<br/>Her smooth voice and strong words..</span>,Positive
730,lanatorta,"Mar 19, 2021",10,"<span>Muy buen album sobre todo la parte desde que empieza hasta que termina, sin duda lo recomiendo. Wild At Heart mi canción</span>",Positive
731,Dingiz,"Mar 19, 2021",10,This album hits different ,Positive
732,karen_direction,"Mar 19, 2021",10,"<span>Monumental album, it’s so pure and angelical, I really love this, the lyrics are amazing, I love Lana and Jack, thanks to the both of you, one of the greatest albums Lana has ever made.</span>",Positive
733,ximena_delrey,"Mar 19, 2021",10,"<span>•READY! I finished listening to the album and give it a rating of 10/10, a masterpiece as always, Lana Del Rey got involved with beautiful Folk sounds, melancholy tones and beautiful lyrics, an album that left me speechless as always </span>",Positive
734,solcostela,"Mar 19, 2021",10,"<span>After such a good job (Norman F Rockwell) it is very difficult to maintain the level and even exceed it, but Lana Del Rey always knows how to succeed and present an album of magnificent quality, she really sets her expectations very high and fulfills them. Excellent work by the artist as well as Jack Antonoff's, this duo never disappoints. congratulations Lana.</span>",Positive
735,maludelrey,"Mar 19, 2021",10,"<span>lana is always right! the best album of the year, **** I really loved it and I love lana. Her lyrics, her melody, everything about her is amazing. I'm proud of lana</span>",Positive
736,Nicole2445,"Mar 19, 2021",10,"<span>Chemstrails Over the Country Club  is masterpiece, it deserves all the recognition in the world, every time Lana del Rey is growing as a person, and that is incredible. I love this album too much!!</span>",Positive
737,Eridany,"Mar 19, 2021",10,Es perfecta en todos los sentidos ,Positive
738,lustforlanac,"Mar 19, 2021",10,"<span>such a personal album! beautiful vocals, nice composition, she literally saved this year with this album!</span>",Positive
740,Tulsajesus,"Mar 19, 2021",10,"<span>Te amo lana, el album es una masterpiece igual que vos, gracias por existir AOTY 2021 100/100</span>",Positive
741,Camilo_cond,"Mar 19, 2021",10,"Un grandioso álbum, llenos de diferentes matices, una gran lírica, lleno de muchos instrumentos grandiosamente logrados, un gran rango vocal y una gran temática.",Positive
742,rfqhzhdh,"Mar 19, 2021",10,"<span>waited 6 months after she announced that the album got delayed, worth the wait and i love it </span>",Positive
743,cool_skyangel,"Mar 19, 2021",10,"<span>This is an album that touch your heart. A place you don't wanna leave. A pat to the soul. Pure art. Magnificently written, beautifully singing. Sa usual Lana del Rey never disappoints.</span>",Positive
744,TheMusicExpert,"Mar 19, 2021",10,"Chemtrails cannot feel like a subtle but at a different point continuation of its predecessor `Norman Fkn Rockwell´ (2019), its most acclaimed album to date and it shows when listening to the first song ´White Dress´, the which goes to demonstrate another type of vocal use of Lana that we had not heard completely in her previous discography. Regarding the 11 songs on the album, we must also highlight the beautiful arrangement of the song ´Wild Heart´, in it the voices and harmonies evoke a more mature and confident Lana in her style. In addition, another of the surprises that this album gave me was the interesting production of the song ´Dark But Just a Game´ in which for seconds we are facing a well-achieved attempt of alternative Folk combined with a progressive R&B, to then start with a vocal clarity and Beattles-style production, a tonality never seen before with Lana and that is appreciated. I have always liked being very objective with this artist, when I don't like a Lana's album, I comment on it. However, in this album Lana demonstrates once again that her melodies, lyrics and style is unique and different from everything that is in the music industry today in a mature, bold and beautiful way. My Favorites: Dark But Just a Game, Yosemite, Dance Till We Die, Wild a Heart, White Dress. My least favorites: Let Me Love You Like a Women.",Positive
745,albertthen,"Mar 19, 2021",10,"<span>This album sounds lots like her Unreleased era and that's just perfect because it's like she came back to her roots, her Lizzy Grant era. Very cool bloody lovely rly.</span>",Positive
746,jullan,"Mar 19, 2021",10,"<span>Absolutely incredible, beautiful melodies, thoughtful lyrics all paired with Lanas beautiful voice!! 10/10!!</span>",Positive
747,ABRAXAS61627,"Mar 19, 2021",10,"<span>Es increíble como Lana del Rey ha sabido mantener sus trabajos tan pulido a través de los años sin caer en lo redundante y vacío. Este álbum bien podría ser el hermano perdido de su anterior álbum, pero con el espíritu de una persona de los 70's y con una instrumental muy bien cuidada.</span>",Positive
748,JairCerritos,"Mar 19, 2021",10,"<span>El álbum es una maravilla. El instrumental, las letras de las canciones, la voz de Lana del Rey es hermosa. 100% recomendable</span>",Positive
749,Erdenay,"Mar 19, 2021",10,<span>Perfect </span>,Positive
750,lizca,"Mar 19, 2021",10,"<span>The album has a soft rock / jazz / folk sound. And I loved it! For me, this style was totally unexpected. The album has only 3 composers, which is amazing, since the lyrics are beautiful and touch you deeply. Lana Del Rey is talented. Lana Del Rey is artist!</span>",Positive
751,chemtrayls,"Mar 19, 2021",10,"<span>An amazing experience featuring astonishing instrumentals and stunning bridges, features.</span>",Positive
752,Kat567,"Mar 19, 2021",10,"Beautifully done! It’s the old money aesthetic of the songs and album as a whole that makes a place like Nantucket come to mind. Just bright summer days with picnics in the grass, and quiet summer nights by a bonfire on the beach. I will always be nostalgic for Lana’s previous albums since I listened to them as a teenager, but this new sound is the start of something great. White Dress, Chemtrails Over the Country Club, Dark But Just a Game, and Not All Who Wander Are Lost are stellar tracks. So much of today’s music that is popular is louder and fast paced, and may deter some from giving this a listen because it isn’t exciting or danceable enough. However I hope that people, even Lana fans who love her old music more, give this a good listen more than once. There’s so much to appreciate from it, and I hope to see more music videos as a visual aide to this wonderful new sound of hers.",Positive
753,Peter76,"Mar 19, 2021",10,<span>The lyrics of this album are amazing and all of the songs are well composed. I love that Lana always experiments something new in every album.</span>,Positive
754,Alwaysupatnight,"Mar 19, 2021",10,<span>Beautiful... Lana has showed sides of herself we’ve never seen before. She can do no wrong.</span>,Positive
755,TONYSW13,"Mar 19, 2021",10,"<span>The intelligent way that it has to be a minimalist album and powerful in lyrics, with touches from her entire discography and the melodic voice of lana makes the album very good, it maintains its style but continues to surpass itself on an artistic level.</span>",Positive
756,Halli,"Mar 19, 2021",10,"Simplemente espectacular, es un álbum que contiene mucho sentimiento, y es algo distinto a lo que Lana viene realizando, y me encantó que tenga unos toques de canciones pasadas, cada vez me sorprende más...ICONIC",Positive
757,debbymokke,"Mar 19, 2021",10,"<span>ARTE, GRACIAS POR TANTO DIOSITO DEL REY. </span>",Positive
758,outdat3dd,"Mar 19, 2021",10,<span>show stopping amazing spectacular left me speechless made me so happy for her on how much she’s grown</span>,Positive
759,drugxst0rexcand,"Mar 19, 2021",10,"This is the best album that Lana put out after NFR I love it I love it and without a doubt it is the best, Lana the best composer",Positive
760,shc,"Mar 19, 2021",10,"<span>Posiblemente el mejor trabajo de Lana del Rey. Tal y como ella ya había mencionado, tiene muchos toques de NFR, es su ""hermano"". Pero aún así logra tener su propio estilo, con canciones como ""White dress"" y ""Tulsa Jesus Freak"" es único y hermoso.</span>",Positive
761,Rafa06,"Mar 19, 2021",10,<span>Sinceramente Lana ha mostrado una evolución increíble en estos últimos dos álbumes. Chemtrails over the country club es tan hermoso con unas melodías originales y con una lírica poética  . Es un álbum que te motiva a ser libre . White dress y Yossemite son las canciones más u que jamás haya escuchado antes</span>,Positive
762,rasecdelrey,"Mar 19, 2021",10,"<span>El mejor álbum que he escuchado en toda mi vida, gracias Lana por compartir tu arte con toda la humanidad, 10/10</span>",Positive
763,Hannahbbb,"Mar 19, 2021",10,<span>Great album very soothing beautiful vocals . Clean work as always expected from lana del rey</span>,Positive
764,samdollimore,"Mar 19, 2021",10,<span>she really served with this. there’s not a single skip. each song is just beautiful.</span>,Positive
765,mariocazarin,"Mar 19, 2021",10,so **** great. Jack Antonoff & Lana Del Rey make magic together. The Lyrics and Acoustic in this album is over the top and we love the collaborations that make justice for the past ones,Positive
766,Arantza45,"Mar 19, 2021",10,"<span>Está increíble, las letras, las melodías todo es un álbum hermosooooo, en verdad que Lana del Rey cada ves me sorprende y enamora más, este álbum a sido una de mis favoritos</span>",Positive
767,vb37,"Mar 19, 2021",10,<span>Really amazing! Liked every song on this album. It's so different from NFR!</span>,Positive
768,Estipvalencia,"Mar 19, 2021",10,"<span>Es hermoso el álbum, la voz de lana se hace notar más que sus anteriores álbumes, escuchar cada canción es entrar a otro mundo</span>",Positive
770,victoracostaj,"Mar 19, 2021",10,"<span>Good album with a lot of different songs. the lyrics are poetic as one would expect from Lana,We did it fot the right reasons.</span>",Positive
771,rickdelreyy,"Mar 19, 2021",10,<span>beautiful talented nostalgic magnificent amazing show stopping spectacular breathtaking</span>,Positive
772,msommer43,"Mar 19, 2021",10,<span>Amazing!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!</span>,Positive
773,dianasalinas,"Mar 19, 2021",10,<span>this album is just so perfect that words are not enough to explain it. just melancholic af. some of her best projects</span>,Positive
774,Juanviramonttes,"Mar 19, 2021",10,"<span>Lana del rey is One of the most talented persons around the World. This album is a masterpiece, touch our hearts and also this lyrics. 10/10</span>",Positive
775,lluciano,"Mar 19, 2021",10,"Lana Del Rey entrega aos seus fãs e ao mundo inteiro um álbum novo com grande excelência! Antes se tinha dúvidas sobre o que estava por vir após o clássico ""NFR!', e ""aí veio ""Chemtrails Over The Country Club"", mostrando a evolução da cantora e de seus vocais, fazendo algo novo e encaminhando para algo maior ainda.Top 5 melhores: Yosemite; Not All Who Wander Are Lost; Dark But Just A Game; Tulsa Jesus Freak e Breaking Up Slowly.",Positive
776,JeanPierreAlves,"Mar 19, 2021",10,"Após o lançamento do Norman **** Rockwell!, ápice lírico e sonoro de Lana Del Rey, era difícil definir qual a expectativa que se tinha acerca do seu sucessor. A verdade é que Chemtrails Over The Country Club veio melhor do que a encomenda. Se NFR entregou coesão em uma experiência mais imersiva, seu irmão mais novo é mais contido e diverso, beirando o experimental, mas não deixando de entregar a qualidade que é característica da artista desde os seus primeiros trabalhos. Musicalmente, hoje, nenhum outro artista em evidência soa parecido à Lana Del Rey, apesar da influência da artista em variados gêneros, principalmente o pop. Taylor Swift, em 2019, foi cirúrgica ao dizer que Lana foi a artista que mais influenciou a música pop da década de 2010. E isso não muda agora. Ao explorar sonoridades diversas, passeando por batidas de jazz e acordes de country, Lana mostra mais uma vez os caminhos possíveis. O piano de White Dress combinado com a voz sussurrada que relembra os dias antes da fama entrega uma abertura tão memorável quanto a de Norman **** Rockwell. Tulsa Jesus Freak e Dark But Just A Game trazem elementos rítmicos modernos, enquanto Yosemite é um clássico acústico de Lana Del Rey. Chemtrails Over The Country Club é provavelmente um pouco mais triste e melancólico do que foi NFR, e faixas como Breaking Up Slowly são a prova disso, mas a grata surpresa da segunda parte de Dance Till We Die quebra essa atmosfera por alguns instantes, e não de uma forma negativa. Da mesma forma, a melancolia evolui para o épico na icônica Wild At Heart, uma faixa que poderia estar em qualquer outro disco da artista, mas escolheu este como abrigo e agrega muito ao conjunto. Dentre tantos acertos, a música que dá nome ao álbum, Chemtrails Over The Country Club é a faixa mais autêntica de todas, e após a gran apertura de White Dress, dá o tom para o que está por vir. É difícil superar o que Norman **** Rocwell! fez em 2019, mas aqui não há essa intenção. Há a clareza de que se é o sucessor do mesmo, e para dar certo, teria de ser diferente. Chemtrails Over The Country Club é perfeitamente diferente de seu antecessor, e nos deixa curiosos pelo que Lana Del Rey ainda poderá fazer na longa trajetória artística que tem pela frente.",Positive
777,ljmusic,"Mar 20, 2021",10,"<span>This album is amazing. The vocals, the lyrics and even the production is all superb. I am so proud of her.</span>",Positive
778,Aldo25,"Mar 19, 2021",10,"<span>Este álbum es increíble, los sonidos dan mucha paz, innovando con sonidos country. Además los vocales son maravillosos, una obra de arte.</span>",Positive
779,sparkycg,"Mar 19, 2021",10,"<span>incredible, amazing, brilliant, perfect, the godess LANA this album is already a classic and will define this period of my life</span>",Positive
780,Ellefairlight,"Mar 19, 2021",10,"<span>Lana really shines in her latest album, it maintains the glamorous touch of her other albums but it has a sense of tranquility and a vibe similar to country music. This is a great addition to Lana's discography with a deeper exploration into her personal life with songs such as White Dress. The album has many beautiful songs that would be strong alone, not just in the album format.</span>",Positive
781,dia506,"Mar 19, 2021",10,"<span>just beautifully written, magnificent lyrics and one of the best voices you could ever hear. no comparissons. just some of her best projects. as usual always giving her best</span>",Positive
782,mxmraul,"Mar 19, 2021",10,<span>Chemtrails over the Countryclub is a pure masterpiece. Tulsa Jesus Freak takes you into another world. 10/10. Favorite album ever!!</span>,Positive
783,JulianGalav,"Mar 19, 2021",10,"<span>Es un álbum tan profundo y sincero, cuenta con nuevos recursos en sus canciones que lo vuelven innovador. Es tan diferente a la música que encuentras en cualquier lugar hoy en día. Definitivamente te envuelve en su inigualable voz y la temática del álbum me es muy familiar y eso me encanta.</span>",Positive
784,raphaelsf19,"Mar 19, 2021",10,<span>This is angelical. It’s Lana Del Rey in her finest. This is her life that we are listening to. It is incredible.</span>,Positive
785,jxamess,"Mar 19, 2021",10,"a life changing experience- sent me into orbit. the vocals, the production, the sound is all perfection.",Positive
786,bluesparrow,"Mar 19, 2021",10,<span>beautifyl beautifyl beautifyl beautifyl beautifyl beautifylbeautifylbeautifyl beautifyl beautifyl beautifyl</span>,Positive
787,luaalc,"Mar 19, 2021",10,<span>MEU DEUS É O MAIOR!!! lana e os outros poucos compositores arrasaram muitooo. mamãe nunca erra!</span>,Positive
788,REleuterio,"Mar 19, 2021",10,Perfect album ,Positive
789,pirestuca,"Mar 19, 2021",10,"<span>PERFEITO,  entregou de novo. as pessoas q n gostaram foi pq colocaram expectativa dms, ai a culpa é sua e n da lana, trabalho incrível e segue com a evolução da lana.</span>",Positive
790,fflamenco06,"Mar 19, 2021",10,"this album is exactly what I thought it was going to be and to my surprise it was so much more better. the atmosphere of the album was very happy and uplifting in a way, the lyrics to each song are perfect and very relatable and in all this album makes you want to get cozy and warm, and drink a cup of coffee, tea, or hot coco. this album will take you on a roller coster, from Lana waitressing to Lana feeling free in Yosemite. I would recommend this album 100%.",Positive
791,juancamilocc,"Mar 19, 2021",10,"<span>Once again, Lana gave us a masterpiece. Amazing album, lyrics, melody. ♥️✨</span>",Positive
792,Jaquel,"Mar 19, 2021",10,<span>Perfect. I love it. She's amazing. The album is perfect. </span>,Positive
793,wakeupforever,"Mar 19, 2021",10,"<span>The album and Lana Del Rey herself give me wings to fly every time i listen to the music. It's something amazing, pure happiness and breathtaking. it's wonderful and not just the album.</span>",Positive
794,guipresoto,"Mar 19, 2021",10,<span>Coesão pura! É maravilhoso como Lana Del Rey cria uma atmosfera própria e perfeita para cada álbum seu. Chemtrails é simplesmente incrível é surpreendente!</span>,Positive
796,Ultravioletblue,"Mar 19, 2021",10,such a good album. White dress was such a great song it deserves to go up on the list with her greats,Positive
797,Luixdavi,"Mar 19, 2021",10,"<span>Esse álbum é simplismente excepcional, a forma como ela se expõe diante de suas novas músicas é algo totalmente diferente se comparado ao seus trabalhos passado</span>",Positive
798,Lucianagarcia,"Mar 19, 2021",10,"<span>Todo el álbum es arte y se muestra la madurez que ha tomado con el tiempo Elizabeth, simplemente hermoso.</span>",Positive
800,Alex7w7r,"Mar 19, 2021",10,Chemtrails Over The Country Club let us see the evolution of Lana Del Rey. This is the next best american record.,Positive
801,Guillermogls,"Mar 19, 2021",10,<span>Brings something new to the table with new vocals and dives in into new themes</span>,Positive
802,AleCE13,"Mar 19, 2021",7,<span>An incredibly powerful album that only demonstrates Lana's incredible ability to compose songs.</span>,Positive
803,Fafha,"Mar 19, 2021",10,"<span>One of the greatests fantasy trips Lana could ever produce. The song writing, the vocals, the lyrics she does it all.</span>",Positive
804,Anugerahpl,"Mar 19, 2021",10,"<span>No bad boy sad girl references on this album it's unlike her previous work, she sounds more mature here</span>",Positive
806,Alejandro4,"Mar 19, 2021",10,<span>Es un álbum magnífico!<br/>Lana siempre ha sido una gran compositora ❤<br/>Espero este álbum si sea reconocido por los GRAMMYS porque ella lo merece</span>,Positive
807,Soberanod,"Mar 19, 2021",10,"<span>It’s absolutely amazing, pure art, this need AOTY, Lana keeps making art, we adore her</span>",Positive
808,Kyoan,"Mar 19, 2021",10,<span>Enganchado con cada una de las canciones.<br/><br/>Perfecto de principio a fin. ♣️</span>,Positive
809,VictorCardos,"Mar 19, 2021",10,"<span>Esplêndido como tudo que ela faz, autenticidade é o nome dela, mas uma vez mostrando que tudo o que ela toca se transforma genuinamente em arte.</span>",Positive
810,Dominikg,"Mar 19, 2021",10,Amazing album Lana doing what Lana does best . Highly recommend listening to this album fully,Positive
811,randrex,"Mar 19, 2021",10,"<span>Simplemente hermoso, como la artista transmite tanto a través de las letras y cada melodía. La forma tan sutil y salvaje de contarte su historia y hacer que caigas en su mundo, llevándote a través de escenarios magníficos con cada una de sus canciones. El 2021 empezó con uno de los mejores álbumes de este año.</span>",Positive
812,Leonard01234,"Mar 19, 2021",10,Amazing disco es lo mejor quedó a la misma altura que norman **** es puro arte lo que no da mi chiquita lana del rey ❤️❤️❤️,Positive
813,Gadielisaa,"Mar 19, 2021",10,"<span>Es algo nuevo, Lana se atrevió a nuevos ritmos y logro hacer una mezcla perfecta, este álbum es espectacular</span>",Positive
814,Petistasafada,"Mar 19, 2021",10,"<span>omg<br/>album of the year. This album is impeccable from start to finish, dance till we die, what a song!</span>",Positive
815,RubenAyala,"Mar 19, 2021",10,"<span>Este álbum de Lana se escucha muy maduro, amo que ella siga con sus métodos de crear arte, es lo mejor de Lanita</span>",Positive
816,laurafmancio,"Mar 19, 2021",10,"<span>completely masterpiece. lana del rey is the best songwriter of our time period. thank you for that, I needed it.</span>",Positive
817,Juan0508,"Mar 19, 2021",10,"Album del año, inigualable, nunca antes visto, perfecto, espectacular, perfecto",Positive
818,bloomy3910,"Mar 19, 2021",10,"<span>Chemtrails delivers the vulnerable vocals only found in Lana’a early, unreleased tracks and reaffirms her pedestal as a provocateur of Americana/ or anti-Americana poetry.  Lana captures the genuine nature of the heartland while creating 10 original songs that feel both timeless and new.  Perfect album!</span>",Positive
819,JustAbraham,"Mar 19, 2021",10,"<span>Simplemente diosa, nos dio el álbum del año asiesza diosna del rey uwu reina del alternativo</span>",Positive
820,isiordia_XCX,"Mar 19, 2021",10,"<span>perfección en todos los sentidos, sentimientos a flor de piel que te transportan</span>",Positive
821,Brandonrguez,"Mar 19, 2021",10,"<span>She's always changing and doing better and better, totally love it! My fav songs are -dark but just a game and Tulsa Jesus Freak</span>",Positive
822,Lanadrstan,"Mar 19, 2021",10,<span>Best album in 2021!!!! Wild at heart and white dress are my favorite songs.</span>,Positive
823,GOODMEAL,"Mar 19, 2021",10,"<span>Lana's follow up to Norman F******* Rockwell! is absolutely stunning. Her songwriting here is flawless, and she carries you along with her silky smooth voice. Jack's production is stripped back and always Lana to shine. It deserves its perfect scores!</span>",Positive
825,nicoheartemoji,"Mar 19, 2021",10,"<span>she came thru, nfr's sister did that. yosemite, wild at heart, tulsa jesus freak are one of the best on the album btw BUT LIKE THERE'S NO SKIPS</span>",Positive
826,gustavooluis10,"Mar 19, 2021",10,"<span>This album is just incredible, it's very interesting to notice the evolution of her voice and songwriting compared to the first album there in 2012, I just in love with every single song, it's just perfect. Lana always show us her best in her projects.</span>",Positive
827,Sonner,"Mar 19, 2021",10,"<span>Eu estou apaixonado por esse álbum! Incrível a capacidade dessa mulher de escrever sobre sua vida como uma verdadeira poetisa, com poucos instrumentos e uma voz impecável, ela entrega mais um álbum esplêndido.</span>",Positive
828,alvez,"Mar 19, 2021",10,"<span>It's a great mix of everything that this woman can do. Songs that make us FEEL and experience different feelings throughout an album. Lightness, power and love. This is Chemtrails.</span>",Positive
829,MonikaBay,"Mar 19, 2021",10,<span>Queen is back<br/>Summertime has been my favorite song<br/>Her vocal is so much soothing</span>,Positive
830,Willperez,"Mar 19, 2021",10,"<span>Este sin duda es el mejor álbum del Rey. Cada canción duele más que la anterior. Ella es tan transparente en este álbum, que realmente sería un desperdicio si no tuviera mayor reconocimiento. Obra de arte en toda su expresión. ¿Cómo es posible que estoy en el mismo planeta que ella?</span>",Positive
831,EmanuelAndres,"Mar 19, 2021",10,"<span>Una clara diferencia de su anterior album,  uno de los mejores álbumes en lo que va del año uwu</span>",Positive
832,Futureebound,"Mar 19, 2021",10,<span>I just love everything this woman does.. she's a real poet.. Great great great album ❤️❤️</span>,Positive
833,Alanaforesti,"Mar 20, 2021",10,"<span>Beautiful, dark and slow at the same time. Lana always do the work! I’m so proud of this album.</span>",Positive
834,Julianramos5,"Mar 20, 2021",10,<span>AMAZING!<br/>Lana again did THAT<br/>Loving and LIVING for this era<br/>The album is so complex but it has that sound where it just fits blends everything together.</span>,Positive
835,Lxnx,"Mar 19, 2021",10,"<span>The lyrics, the rhythms, everything’s perfect!!! The REAL essence of Lana Del Rey, it’s a MASTERPIECE.</span>",Positive
836,Rupankar1999,"Mar 20, 2021",10,"<span>Divinely, if I had to summarize my initial listening experience. Dude, she keeps evolving with her each new LPs. The experimental addition of variable vocal scaling bringing me the tears. Thank you, Angel!!!</span>",Positive
837,Maleficent08,"Mar 19, 2021",10,<span>One of her best album. I'm in love with Dark but just a game ! A really good album wich remember me in some ways some of her first albums</span>,Positive
839,Darii,"Mar 20, 2021",10,"<span>Perfect!!! Beautiful lyrics, magical voice, amazing atmosphere... I'm thrilled with the album❤</span>",Positive
840,MarcJames1987,"Mar 20, 2021",10,<span>An album you can really appreciate in lockdown. Stunning album. One of the best songwriters of her generation.</span>,Positive
841,Lihan,"Mar 20, 2021",10,"<span>She once again outdid herself! Her ‘White Dress’ features a rather whispery and raspy voice, and it you have to listen to it a few times to start loving it.</span>",Positive
